neck_length_um,neck_radius_um,neck_resistance_Mohm,R_in_d_Mohm,SMI,Gamma_h_to_s,Gamma_h_to_d,A_h_mV,A_s_mV
0.5,0.23868421052631578,2.7936548616080117,144.48669201520914,0.019335032331655448,0.3495606723497899,0.964267192917264,1.8581947458071457,0.6495518047011928
0.5,0.25,2.5464790894703255,144.48669201520914,0.017624315803439358,0.35072991053673025,0.9675131234912165,1.8523735321465256,0.649682803210358
0.6,0.035,155.9068830287954,144.48669201520914,1.0790397430677154,0.0450303703414271,0.12275305337112338,12.867051509982707,0.57940809469674
0.6,0.04631578947368421,89.03140669861705,144.48669201520914,0.6161910516246389,0.07456495127051746,0.20425811000777583,8.148357095155275,0.6075818497350283
0.6,0.05763157894736842,57.50165455049649,144.48669201520914,0.39797197754685726,0.11003018846679931,0.3021493843528375,5.654024803203137,0.622113414692399
0.6,0.06894736842105263,40.175934588549076,144.48669201520914,0.27805975781022124,0.14969739552528236,0.4116515549424712,4.211706438796606,0.6304814846049139
0.6,0.08026315789473684,29.646190313317522,144.48669201520914,0.2051828434842765,0.19116071889197545,0.5261257667212009,3.3255185959064764,0.6357085254821149
0.6,0.09157894736842105,22.772467085285065,144.48669201520914,0.15760944324815715,0.23080312290329733,0.6355954104185255,2.7693755425677176,0.6391805237166426
0.6,0.10289473684210526,18.03910789369747,144.48669201520914,0.12484961515901143,0.262954723699401,0.7244233204751386,2.4399620559842767,0.6415995482683678
0.6,0.11421052631578947,14.641619347917569,144.48669201520914,0.10133541811848212,0.2850684067669948,0.7855701086996153,2.256827690884436,0.643350274188062
0.6,0.12552631578947368,12.120814726458438,144.48669201520914,0.08388879665943602,0.30034564140897,0.8278467396831789,2.146384065833104,0.6446570989626366
0.6,0.13684210526315788,10.199100791036846,144.48669201520914,0.07058851336954448,0.3113762941644768,0.8583907342514885,2.073561568878252,0.6456579170391885
0.6,0.1481578947368421,8.70065165330478,144.48669201520914,0.06021766802155676,0.31963312608529904,0.8812655653597699,2.0224469097490925,0.6464410281046551
0.6,0.15947368421052632,7.509712702176154,144.48669201520914,0.05197511685979811,0.32599233695919766,0.8988900439326752,1.9849090597385544,0.647065143035655
0.6,0.17078947368421052,6.547555333193327,144.48669201520914,0.04531597506920645,0.33100443512707206,0.9127853880735934,1.9563800608210224,0.6475704769259294
0.6,0.18210526315789474,5.759123370928619,144.48669201520914,0.039859195961953336,0.3350307998330965,0.9239507614459043,1.9341067971806458,0.6479853472220604
0.6,0.19342105263157894,5.104978210738788,144.48669201520914,0.035331822879586874,0.33831791494306174,0.9330684278749795,1.9163338356292803,0.648330067604938
0.6,0.20473684210526313,4.556269212297637,144.48669201520914,0.0315341790219547,0.3410386763687064,0.9406165633013894,1.9018944999743548,0.6486195828641766
0.6,0.21605263157894736,4.091497184735592,144.48669201520914,0.028317467357512116,0.34331764100297313,0.94694000577505,1.8899846339588273,0.6488650660626122
0.6,0.22736842105263158,3.69437592953795,144.48669201520914,0.02556897024917055,0.34524664534110855,0.9522931157703395,1.8800327599616669,0.6490750035081511
0.6,0.23868421052631578,3.3523858339296138,144.48669201520914,0.023202038797986536,0.34689453833219447,0.9568666409518055,1.8716233949643972,0.6492559335279091
0.6,0.25,3.0557749073643907,144.48669201520914,0.02114917896412723,0.34831380240406723,0.960806022624407,1.864447961583124,0.6494129588835301
0.7,0.035,181.8913635335946,144.48669201520914,1.2588797002456678,0.03922626948741673,0.10674019448585202,14.51374975862365,0.5693202593047009
0.7,0.04631578947368421,103.86997448171986,144.48669201520914,0.7188895602287453,0.06490622999449859,0.17760084091137443,9.260039947380596,0.6010342825829296
0.7,0.05763157894736842,67.08526364224589,144.48669201520914,0.4643006404713334,0.09603207084093597,0.26351025315972476,6.431226551624272,0.6176040037996905
0.7,0.06894736842105263,46.871923686640585,144.48669201520914,0.3244030507785914,0.131382556566466,0.3610915612651507,4.773950040667635,0.6272137612634981
0.7,0.08026315789473684,34.58722203220377,144.48669201520914,0.23937998406498923,0.1693027044339733,0.46577690775296865,3.7402954162531894,0.6332421293536589
0.7,0.09157894736842105,26.567878266165906,144.48669201520914,0.18387768378951663,0.2074911219464415,0.5712170383122896,3.0712516971100614,0.6372574604132791
0.7,0.10289473684210526,21.045625875980377,144.48669201520914,0.14565788435217997,0.2423930613247842,0.6676085267911193,2.6405885785713705,0.640060349259175
0.7,0.11421052631578947,17.081889239237164,144.48669201520914,0.11822465447156247,0.26935626658463346,0.7421188720870331,2.383800437226913,0.6420915860542581
0.7,0.12552631578947368,14.14095051420151,144.48669201520914,0.09787026276934202,0.28817880007851004,0.7941751822530031,2.2333679259333996,0.6436092890293177
0.7,0.13684210526315788,11.898950922876319,144.48669201520914,0.08235326559780189,0.3016455098841147,0.8314452092282881,2.1375171296530855,0.6447724444602343
0.7,0.1481578947368421,10.150760262188909,144.48669201520914,0.07025394602514955,0.31164728456877205,0.8591413346487635,2.0718394642987166,0.6456831431111143
0.7,0.15947368421052632,8.761331485872178,144.48669201520914,0.060637636336431114,0.31930438300824326,0.8803546223415905,2.024429678236822,0.6464092693529849
0.7,0.17078947368421052,7.638814555392214,144.48669201520914,0.05286863758074085,0.3253114015988967,0.8970025463886312,1.9888556322711637,0.6469974133119921
0.7,0.18210526315789474,6.718977266083389,144.48669201520914,0.04650239528894556,0.3301194267934428,0.9103315398217497,1.961351920059848,0.6474803715903754
0.7,0.19342105263157894,5.955807912528585,144.48669201520914,0.04122046002618468,0.3340330228093194,0.9211836176253602,1.939574068921729,0.6478817892044964
0.7,0.20473684210526313,5.315647414347243,144.48669201520914,0.03678987552561381,0.3372644867687501,0.9301462651924245,1.9219900830260843,0.6482189989264198
0.7,0.21605263157894736,4.773413382191523,144.48669201520914,0.0330370452504308,0.3399659036265013,0.9376402491535077,1.9075588615212191,0.6485049720778013
0.7,0.22736842105263158,4.310105251127609,144.48669201520914,0.02983046529069897,0.34224857783124446,0.9439735658251506,1.895550820345926,0.6487495724702419
0.7,0.23868421052631578,3.911116806251216,144.48669201520914,0.027069045264317623,0.34419583672412857,0.9493769755658392,1.8854394310616058,0.6489604025669143
0.7,0.25,3.565070725258455,144.48669201520914,0.024674042124815096,0.34587109639636,0.9540261476784282,1.876836209434782,0.6491433975135963
0.7999999999999999,0.035,207.8758440383939,144.48669201520914,1.4387196574236207,0.03482987911640523,0.0946130170801819,16.06844439835372,0.5596619759833388
0.7999999999999999,0.04631578947368421,118.70854226482273,144.48669201520914,0.821588068832852,0.057546949890663536,0.15729121266260496,10.333507987623669,0.5946618663585507
0.7999999999999999,0.05763157894736842,76.66887273399531,144.48669201520914,0.5306293033958096,0.08525951436304832,0.23377586130553998,7.191882546986051,0.6131764133121137
0.7999999999999999,0.06894736842105263,53.5679127847321,144.48669201520914,0.37074634374696164,0.11706171634899684,0.32155919715234693,5.330424281242682,0.6239886152306362
0.7999999999999999,0.08026315789473684,39.52825375109003,144.48669201520914,0.273577124645702,0.1517395972535968,0.41728943315086897,4.157120841234818,0.6307998421835048
0.7999999999999999,0.09157894736842105,30.363289447046753,144.48669201520914,0.2101459243308762,0.1876750430343087,0.5165015882855252,3.3853678616980742,0.6353490591311517
0.7999999999999999,0.10289473684210526,24.052143858263292,144.48669201520914,0.16646615354534855,0.2225648759568934,0.6128431488613703,2.868963443314221,0.6385304928860913
0.7999999999999999,0.11421052631578947,19.522159130556762,144.48669201520914,0.13511389082464284,0.25284384830038203,0.6964816982961289,2.5345251658462633,0.6408390965467331
0.7999999999999999,0.12552631578947368,16.161086301944586,144.48669201520914,0.11185172887924805,0.2753919065280202,0.7588067571948713,2.3332777374193983,0.6425658045673133
0.7999999999999999,0.13684210526315788,13.598801054715796,144.48669201520914,0.09411801782605932,0.2915037636293828,0.8033751594380067,2.2088567651350477,0.6438900603550901
0.7999999999999999,0.1481578947368421,11.60086887107304,144.48669201520914,0.08029022402874235,0.3033808399194858,0.8362495275029166,2.125801673987224,0.6449274973564928
0.7999999999999999,0.15947368421052632,10.012950269568204,144.48669201520914,0.06930015581306415,0.312418028182728,0.8612762297212817,2.0669584128817227,0.6457550716882088
0.7999999999999999,0.17078947368421052,8.730073777591103,144.48669201520914,0.06042130009227527,0.319473881157697,0.8808242962985974,2.0234068157696794,0.6464256285948766
0.7999999999999999,0.18210526315789474,7.6788311612381595,144.48669201520914,0.05314559461593778,0.32509995361389055,0.8964164438309331,1.9900846374952263,0.6469764233374142
0.7999999999999999,0.19342105263157894,6.806637614318384,144.48669201520914,0.04710909717278249,0.3296656809226856,0.9090734917406257,1.9639117565451585,0.6474343064935273
0.7999999999999999,0.20473684210526313,6.075025616396849,144.48669201520914,0.04204557202927293,0.33342610406675544,0.9195005231870754,1.9429163803818121,0.64781903923819
0.7999999999999999,0.21605263157894736,5.455329579647455,144.48669201520914,0.03775662314334949,0.33656333100151525,0.9282013923919897,1.9257753971046316,0.6481453824103006
0.7999999999999999,0.22736842105263158,4.925834572717267,144.48669201520914,0.034091960332227396,0.339209774279967,0.935542552278948,1.9115739062249837,0.6484245532500515
0.7999999999999999,0.23868421052631578,4.469847778572818,144.48669201520914,0.030936051730648714,0.34146411690485295,0.9417969666411338,1.899658497192938,0.6486652111647867
0.7999999999999999,0.25,4.074366543152521,144.48669201520914,0.028198905285502972,0.3434011179529855,0.9471716475632335,1.8895515613780582,0.6488741186070346
0.8999999999999999,0.035,233.86032454319306,144.48669201520914,1.618559614601573,0.031382087855886066,0.08510424244639815,17.538793538366896,0.5504039597072768
0.8999999999999999,0.04631578947368421,133.54711004792554,144.48669201520914,0.9242865774369583,0.05175367205319553,0.1413044868745268,11.370343606973352,0.5884570341674472
0.8999999999999999,0.05763157894736842,86.25248182574472,144.48669201520914,0.5969579663202857,0.07671967340429596,0.210205119967497,7.935750148287422,0.6088281595947043
0.8999999999999999,0.06894736842105263,60.26390188282361,144.48669201520914,0.4170896367153318,0.10558479244957114,0.2898785682758886,5.87968330251927,0.6208051411657062
0.8999999999999999,0.08026315789473684,44.46928546997628,144.48669201520914,0.3077742652264147,0.13741833317417715,0.37775371308874406,4.572762035381775,0.6283813369043212
0.8999999999999999,0.09157894736842105,34.158700627927594,144.48669201520914,0.23641416487223568,0.1710111305627836,0.47049361106230864,3.7041744878867493,0.633455066975333
0.8999999999999999,0.10289473684210526,27.0586618405462,144.48669201520914,0.1872744227385171,0.2047333028724229,0.563601926637731,3.11141305868004,0.6370098721039524
0.8999999999999999,0.11421052631578947,21.962429021876353,144.48669201520914,0.15200312717772319,0.23618470888698567,0.6504594161955202,2.7080197572151574,0.6395928580180676
0.8999999999999999,0.12552631578947368,18.181222089687658,144.48669201520914,0.12583319498915405,0.2619945127871462,0.7217693798171284,2.448626010363275,0.6415265785830598
0.8999999999999999,0.13684210526315788,15.298651186555269,144.48669201520914,0.10588277005431672,0.28092808183930845,0.7741174277258699,2.2888803478936515,0.6430107656934525
0.8999999999999999,0.1481578947368421,13.050977479957169,144.48669201520914,0.09032650203233514,0.29481854962231957,0.812548325985122,2.1849849179313567,0.6441740844511656
0.8999999999999999,0.15947368421052632,11.264569053264228,144.48669201520914,0.07796267528969715,0.3053238194838052,0.8416292013535653,2.112847088259567,0.6451025429726476
0.8999999999999999,0.17078947368421052,9.821332999789991,144.48669201520914,0.06797396260380967,0.313485603351734,0.8642334607334341,2.0602385282236098,0.6458551180686667
0.8999999999999999,0.18210526315789474,8.638685056392928,144.48669201520914,0.05978879394293,0.3199683641736534,0.8821945223664569,2.0204293198218815,0.6464734643918946
0.8999999999999999,0.19342105263157894,7.657467316108181,144.48669201520914,0.052997734319380305,0.3252129321777717,0.8967296018771629,1.9894277413944061,0.6469876291346766
0.8999999999999999,0.20473684210526313,6.834403818446455,144.48669201520914,0.04730126853293204,0.3295216028014972,0.9086740324831588,1.9647261718383353,0.6474197172102181
0.8999999999999999,0.21605263157894736,6.137245777103387,144.48669201520914,0.042476201036268174,0.33310870078691956,0.9186203307463398,1.9446693957926446,0.6477862958925718
0.8999999999999999,0.22736842105263158,5.541563894306925,144.48669201520914,0.03835345537375582,0.3361294820644765,0.9269980170596224,1.9281258549743163,0.6480999449876429
0.8999999999999999,0.23868421052631578,5.02857875089442,144.48669201520914,0.0348030581969798,0.3386987771138882,0.9341249674437992,1.9142979027169937,0.6483703586819267
0.8999999999999999,0.25,4.583662361046585,144.48669201520914,0.03172376844619084,0.3409035690487599,0.9402417100202957,1.9026058409631619,0.6486051216773592
0.9999999999999999,0.035,259.8448050479923,144.48669201520914,1.7983995717795254,0.028604675074086126,0.07744584329060494,18.931161899326053,0.5415197349051409
0.9999999999999999,0.04631578947368421,148.38567783102837,144.48669201520914,1.0269850860410648,0.0470744800173777,0.12839306264428557,12.372152979343443,0.5824126681980429
0.9999999999999999,0.05763157894736842,95.83609091749413,144.48669201520914,0.663286629244762,0.06978595655675814,0.1910682605350444,8.663018182816673,0.6045570105564502
0.9999999999999999,0.06894736842105263,66.95989098091512,144.48669201520914,0.4634329296837019,0.09619158890007364,0.2639505668141326,6.421169121671663,0.6176624604096875
0.9999999999999999,0.08026315789473684,49.41031718886253,144.48669201520914,0.3419714058071274,0.12555670852771156,0.34500930461995216,4.985684944280116,0.6259861913599785
0.9999999999999999,0.09157894736842105,37.95411180880843,144.48669201520914,0.26268240541359517,0.156938855338589,0.43164298277814467,4.024340118551336,0.6315753316986084
