target,regime,best_scalar_descriptor,best_scalar_metric,two_variable_model_metric,smi_metric,gamma_divider_metric,dynamic_or_impedance_metric_if_available,recommended_descriptor_language,interpretation,caveats
A_h_mV,progressive_uncertainty_N768,synaptic_conductance_scale,0.9823911334581594,4.878558226559695,0.21811936232185777,0.21811936232185777,dynamic_SMI_abs abs_spearman=0.19824105314794216,SMI is insufficient for amplitude prediction.,Conductance scale and input impedance are needed for amplitude.,Descriptive comparison across designed/sensitivity rows; not population inference.
A_h_mV,progressive_uncertainty_N96,synaptic_conductance_scale,0.9829395176538929,5.010002337148553,0.06601738947180195,0.06601738947180195,dynamic_SMI_abs abs_spearman=0.11083379687160341,SMI is insufficient for amplitude prediction.,Conductance scale and input impedance are needed for amplitude.,Descriptive comparison across designed/sensitivity rows; not population inference.
A_h_mV,spatial_convergence,SMI,1.0,,1.0,1.0,,SMI is insufficient for amplitude prediction.,Conductance scale and input impedance are needed for amplitude.,Descriptive comparison across designed/sensitivity rows; not population inference.
A_h_mV,timestep_convergence_intermediate,SMI,,,,,,SMI is insufficient for amplitude prediction.,Conductance scale and input impedance are needed for amplitude.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,active_nonlinear_challenge,Zin_Mohm,0.7642191103949166,0.007201410370669681,0.3393689551761646,0.3393689551761646,Zin_Mohm abs_spearman=0.7642191103949166,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,all_nonexploratory,transfer_gain,0.6353300954850283,0.040713916549738195,0.5525750255102276,0.5525751177613593,transfer_gain abs_spearman=0.6353300954850283,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,baseline_reference_targets,SMI,1.0,,1.0,1.0,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,exploratory_matched_baseline_comparisons,log10_R_in_d_Mohm,0.41804581506800875,0.013870977459595342,0.10065010086039172,0.10065010086039172,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,exploratory_mechanistic_decomposition,SMI,0.627376434428478,,0.627376434428478,0.627376434428478,Zin_Mohm abs_spearman=0.26635680195171657,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,exploratory_scenario_uncertainty,SMI,0.8087336806225482,0.0016407936560067144,0.8087336806225482,0.8087336806225482,dynamic_SMI_abs abs_spearman=0.8086693678050038,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,exploratory_scenarios,Zin_Mohm,0.41804581506800875,0.013870977459595342,0.10065010086039172,0.10065010086039172,Zin_Mohm abs_spearman=0.41804581506800875,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,fixed_load_geometry_sweep,SMI,0.9999999999999999,0.03416485248816954,0.9999999999999999,0.9999999999999999,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,global_uncertainty_N96,SMI,0.6640159792809716,0.007111266554196449,0.6640159792809716,0.6640159792809716,transfer_gain abs_spearman=0.5646100950105585,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,matched_neck_heterogeneous_load,SMI,1.0,0.00025883445826421585,1.0,1.0,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,passive_morphology_challenge,transfer_gain,0.8161232439547772,0.014027012471854138,0.12101469786336654,0.13281127060415823,transfer_gain abs_spearman=0.8161232439547772,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,progressive_uncertainty_N192,SMI,0.6595159660844387,0.008007530311017285,0.6595159660844387,0.6595159660844387,transfer_gain abs_spearman=0.6565680028280733,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,progressive_uncertainty_N384,SMI,0.632653533740643,0.007888733399389919,0.632653533740643,0.632653533740643,transfer_gain abs_spearman=0.6123847956562588,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,progressive_uncertainty_N768,transfer_gain,0.639887706319839,0.00778831560236214,0.6392001130318482,0.6392001130318482,transfer_gain abs_spearman=0.639887706319839,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,progressive_uncertainty_N96,SMI,0.619948998790625,0.007652669044698034,0.619948998790625,0.619948998790625,transfer_gain abs_spearman=0.583491583842436,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,spatial_convergence,SMI,1.0,,1.0,1.0,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
Gamma_h_to_s,timestep_convergence_intermediate,SMI,,,,,,SMI is insufficient for somatic transfer outside constrained regimes.,Downstream dendrite-to-soma filtering dominates this target.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,active_nonlinear_challenge,Zin_Mohm,0.7653922151771637,0.03306330881838343,0.5044673658024068,0.5044673658024068,Zin_Mohm abs_spearman=0.7653922151771637,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,all_nonexploratory,dynamic_SMI_abs,0.853168249141717,0.05260364733912803,0.7045260130400622,0.7045246675524733,dynamic_SMI_abs abs_spearman=0.853168249141717,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,baseline_reference_targets,SMI,1.0,,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,exploratory_matched_baseline_comparisons,SMI,0.8891294852363679,0.0028595043566561167,0.8891294852363679,0.8891294852363679,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,exploratory_mechanistic_decomposition,SMI,0.7637626158259734,,0.7637626158259734,0.7637626158259734,Zin_Mohm abs_spearman=0.11415291512216423,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,exploratory_scenario_uncertainty,SMI,0.9971380796192681,0.0016427071273267032,0.9971380796192681,0.9971380796192681,dynamic_SMI_abs abs_spearman=0.9969451411666346,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,exploratory_scenarios,dynamic_SMI_abs,0.9277173833298088,0.0028595043566561167,0.8891294852363679,0.8891294852363679,dynamic_SMI_abs abs_spearman=0.9277173833298088,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,fixed_load_geometry_sweep,SMI,0.9526145163407271,0.07791143970480045,0.9526145163407271,0.9526145163407271,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,global_uncertainty_N96,dynamic_SMI_abs,0.8595248437050147,0.0066644442372742465,0.6019220600998455,0.6019220600998455,dynamic_SMI_abs abs_spearman=0.8595248437050147,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,matched_neck_heterogeneous_load,SMI,1.0,0.006610734339099636,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,passive_morphology_challenge,transfer_gain,0.8527246067375862,0.06207977801908501,0.5928409566808246,0.5706939746752938,transfer_gain abs_spearman=0.8527246067375862,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,progressive_uncertainty_N192,dynamic_SMI_abs,0.8651672392082983,0.007794416106111478,0.642540699304542,0.642540699304542,dynamic_SMI_abs abs_spearman=0.8651672392082983,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,progressive_uncertainty_N384,dynamic_SMI_abs,0.8466594342553042,0.006709352399495751,0.6147592428407112,0.6147592428407112,dynamic_SMI_abs abs_spearman=0.8466594342553042,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,progressive_uncertainty_N768,dynamic_SMI_abs,0.8553648581663993,0.007276711761010168,0.6315321064336848,0.6315321064336848,dynamic_SMI_abs abs_spearman=0.8553648581663993,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,progressive_uncertainty_N96,dynamic_SMI_abs,0.832952403603256,0.006064547090430494,0.5854075395159295,0.5854075395159295,dynamic_SMI_abs abs_spearman=0.832952403603256,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,spatial_convergence,SMI,1.0,,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
absolute_residual,timestep_convergence_intermediate,SMI,,,,,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,active_nonlinear_challenge,SMI,0.9249061498523895,0.03812272979729553,0.9249061498523895,0.9249061498523895,Zin_Mohm abs_spearman=0.38032057040453143,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,all_nonexploratory,dynamic_SMI_abs,0.9991379526954228,0.07181518064204939,0.948575698179522,0.9485756522457683,dynamic_SMI_abs abs_spearman=0.9991379526954228,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,baseline_reference_targets,SMI,1.0,,1.0,1.0,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,exploratory_matched_baseline_comparisons,log10_R_in_d_Mohm,0.8535247333498628,0.01018183554034064,0.8444318366114655,0.8444318366114655,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,exploratory_mechanistic_decomposition,SMI,0.8455943246644705,,0.8455943246644705,0.8455943246644705,Zin_Mohm abs_spearman=0.05073462894318411,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,exploratory_scenario_uncertainty,SMI,0.9995498102771884,0.0043108109257706285,0.9995498102771884,0.9995498102771884,dynamic_SMI_abs abs_spearman=0.999485497459644,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,exploratory_scenarios,dynamic_SMI_abs,0.8945961041329386,0.01018183554034064,0.8444318366114655,0.8444318366114655,dynamic_SMI_abs abs_spearman=0.8945961041329386,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,fixed_load_geometry_sweep,SMI,0.9999999999999999,0.0942773028926375,0.9999999999999999,0.9999999999999999,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,global_uncertainty_N96,dynamic_SMI_abs,0.9987385220482387,0.014429206201852257,0.9145144670702673,0.9145144670702673,dynamic_SMI_abs abs_spearman=0.9987385220482387,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,matched_neck_heterogeneous_load,SMI,1.0,0.0025258910520432223,1.0,1.0,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,passive_morphology_challenge,SMI,0.9423418891382008,0.06739154814819209,0.9423418891382008,0.9380069937059361,Zin_Mohm abs_spearman=0.5943364147113274,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,progressive_uncertainty_N192,dynamic_SMI_abs,0.9992264511023722,0.015163377188173715,0.9331496879159836,0.9331496879159836,dynamic_SMI_abs abs_spearman=0.9992264511023722,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,progressive_uncertainty_N384,dynamic_SMI_abs,0.9990747200668432,0.012714725039099976,0.9364966773876269,0.9364966773876269,dynamic_SMI_abs abs_spearman=0.9990747200668432,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,progressive_uncertainty_N768,dynamic_SMI_abs,0.9991071016071024,0.01314493955401164,0.9373234376097958,0.9373234376097958,dynamic_SMI_abs abs_spearman=0.9991071016071024,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,progressive_uncertainty_N96,dynamic_SMI_abs,0.9967988288708259,0.014470960431582067,0.9229039791697762,0.9229039791697762,dynamic_SMI_abs abs_spearman=0.9967988288708259,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,spatial_convergence,SMI,1.0,,1.0,1.0,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
observed_Gamma_h_to_d,timestep_convergence_intermediate,SMI,,,,,,Use analytic divider prediction for first-order local transfer.,"SMI is best read through the voltage-divider transform, not as a standalone empirical discovery.",Descriptive comparison across designed/sensitivity rows; not population inference.
residual,active_nonlinear_challenge,Zin_Mohm,0.7663306990029615,0.03525091038280138,0.5052958166084167,0.5052958166084167,Zin_Mohm abs_spearman=0.7663306990029615,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,all_nonexploratory,dynamic_SMI_abs,0.853168249141717,0.0526301992729211,0.7042189868178999,0.7042176413256893,dynamic_SMI_abs abs_spearman=0.853168249141717,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,baseline_reference_targets,SMI,1.0,,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,exploratory_matched_baseline_comparisons,log10_R_in_d_Mohm,0.6903508872682713,0.008432799461180297,0.16206917199245188,0.16206917199245188,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,exploratory_mechanistic_decomposition,SMI,0.7637626158259734,,0.7637626158259734,0.7637626158259734,Zin_Mohm abs_spearman=0.11415291512216423,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,exploratory_scenario_uncertainty,SMI,0.9971380796192681,0.0016427071273267032,0.9971380796192681,0.9971380796192681,dynamic_SMI_abs abs_spearman=0.9969451411666346,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,exploratory_scenarios,transfer_gain,0.8346969818789098,0.008432799461180297,0.16206917199245188,0.16206917199245188,Ztransfer_Mohm abs_spearman=0.8346969818789098,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,fixed_load_geometry_sweep,SMI,0.9526145163407271,0.07791143970480045,0.9526145163407271,0.9526145163407271,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,global_uncertainty_N96,dynamic_SMI_abs,0.8595248437050147,0.0066644442372742465,0.6019220600998455,0.6019220600998455,dynamic_SMI_abs abs_spearman=0.8595248437050147,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,matched_neck_heterogeneous_load,SMI,1.0,0.006610734339099636,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,passive_morphology_challenge,transfer_gain,0.8527246067375862,0.06207977801908501,0.5928409566808246,0.5706939746752938,transfer_gain abs_spearman=0.8527246067375862,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,progressive_uncertainty_N192,dynamic_SMI_abs,0.8651672392082983,0.007794416106111478,0.642540699304542,0.642540699304542,dynamic_SMI_abs abs_spearman=0.8651672392082983,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,progressive_uncertainty_N384,dynamic_SMI_abs,0.8466594342553042,0.006709352399495751,0.6147592428407112,0.6147592428407112,dynamic_SMI_abs abs_spearman=0.8466594342553042,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,progressive_uncertainty_N768,dynamic_SMI_abs,0.8553648581663993,0.007280114563690208,0.6315321064336848,0.6315321064336848,dynamic_SMI_abs abs_spearman=0.8553648581663993,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,progressive_uncertainty_N96,dynamic_SMI_abs,0.832952403603256,0.006064547090430494,0.5854075395159295,0.5854075395159295,dynamic_SMI_abs abs_spearman=0.832952403603256,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,spatial_convergence,SMI,1.0,,1.0,1.0,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
residual,timestep_convergence_intermediate,SMI,,,,,,Use component pair or impedance descriptors when residual precision matters.,SMI is insufficient for explaining departures from the divider limit.,Descriptive comparison across designed/sensitivity rows; not population inference.
